job_title,company,location,location,country,job_category,avg_salary_usd,seniority,skill_python,skill_r,skill_sql,skill_excel,skill_tableau,skill_power_bi,skill_sas,skill_spark,skill_aws,skill_azure,skill_machine_learning,skill_deep_learning,skill_statistics,skill_hadoop,skill_java,skill_scala,skill_git,skill_docker,skill_pandas,skill_numpy,skill_scikit,skill_tensorflow,skill_pytorch,skill_nlp,skill_data_visualization,skill_etl
Business Data Analyst,Freedom Mortgage,"Mount Laurel, NJ",NJ,USA,Data Analyst,40.5,Mid-Level,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst - Data Science & SQL,"Computer Enterprises, Inc.","Philadelphia, PA",PA,USA,Business Analyst,40.5,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Geophysical Data Analyst,Weston Solutions Inc.,"West Chester, PA",PA,USA,Data Analyst,40.5,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sales Data Analyst,McGrath Systems,"Berwyn, PA",PA,USA,Data Analyst,40.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,DL Staffing Solutions,"Newtown, PA",PA,USA,Data Analyst,40.5,Mid-Level,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Business Analyst/Data Domain Expert,"Numeric, LLC","Philadelphia, PA",PA,USA,Business Analyst,40.5,Mid-Level,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Junior Data Analyst - SQL Programmer,TechUSA,"Philadelphia, PA",PA,USA,Data Analyst,40.5,Junior,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,Piper Companies,"Horsham, PA",PA,USA,Data Analyst,40.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business / Data Analyst,Kforce,"Wilmington, DE",DE,USA,Data Analyst,40.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business Analyst with Data domain,media",LiveMindz,"Philadelphia, PA",PA,USA,Business Analyst,40.5,Mid-Level,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Zachary Piper Solutions, LLC","Horsham, PA",PA,USA,Data Analyst,40.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,A2C Consulting,"Philadelphia, PA",PA,USA,Data Analyst,40.5,Senior,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Healthcare Data Analyst - Cost and Utilization Analysis,Community Behavioral Health,"Philadelphia, PA",PA,USA,Data Analyst,88.5,Senior,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pharmaceutical Customer Data Analyst,APN Software Services Inc.,"Plymouth Meeting, PA",PA,USA,Data Analyst,88.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Contemporary Staffing Solutions,"Philadelphia, PA",PA,USA,Data Analyst,88.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,The Judge Group,"Wayne, PA",PA,USA,Data Analyst,88.5,Senior,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Program Manager / Business Data Analyst,Versant Health,"Newtown Square, PA",PA,USA,Data Analyst,88.5,Mid-Level,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DBA / Data Analyst,Micro-Data Systems Inc.,"Philadelphia, PA",PA,USA,Data Analyst,88.5,Mid-Level,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Analyst - Data Intelligence (US),Avantor,"Wayne, PA",PA,USA,Other IT Role,88.5,Mid-Level,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"Data Analyst (Philadelphia, PA)",Tetra Tech,"Philadelphia, PA",PA,USA,Data Analyst,88.5,Mid-Level,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data & Systems Analyst,Freedom Mortgage,"Mount Laurel, NJ",NJ,USA,Other IT Role,88.5,Mid-Level,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst - Data and Analytics,Eastern Airlines LLC,"Wayne, PA",PA,USA,Data Analyst,88.5,Mid-Level,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Data Analyst,NextGen Global Resources LLC,"Philadelphia, PA",PA,USA,Data Analyst,88.5,Senior,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior Data Analyst - Client Experience,Vanguard,"Malvern, PA",PA,USA,Data Analyst,88.5,Senior,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Data Analyst and Report Writer,The Judge Group,"Boothwyn, PA",PA,USA,Data Analyst,88.5,Mid-Level,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Payment Integrity Data Analyst,amerihealth,"Philadelphia, PA",PA,USA,Data Analyst,88.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Data Analyst,GSK,"Philadelphia, PA",PA,USA,Data Analyst,88.5,Senior,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Data Analyst-(analytics),A2C Consulting,"Philadelphia, PA",PA,USA,Data Analyst,88.5,Mid-Level,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Pharmaceutical Data Analyst – Analytics,ConcertAI,"King of Prussia, PA",PA,USA,Data Analyst,88.5,Mid-Level,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patient Recruitment Data Analyst (ArcGIS),Pharmica Consulting,"Norristown, PA",PA,USA,Data Analyst,88.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virology Data Analysts,Eurofins,"West Point, PA",PA,USA,Data Analyst,88.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biochemist Data Analyst,Eurofins,"West Point, PA",PA,USA,Data Analyst,88.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Governance Analyst,Freedom Mortgage,"Marlton, NJ",NJ,USA,Other IT Role,88.5,Mid-Level,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Healthcare Data Analyst,Cambridge Advisory Group,"King of Prussia, PA",PA,USA,Data Analyst,88.5,Senior,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Healthcare Data Analytics Analyst Senior,Amerihealth Caritas Health Plan,"Philadelphia, PA",PA,USA,Data Analyst,88.5,Senior,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SR BUSINESS DATA ANALYST PRN,Cooper University Health Care,"Camden, NJ",NJ,USA,Data Analyst,88.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AWS Analys/ Data analyst,Diverse Lynx,"Malvern, PA",PA,USA,Data Analyst,88.5,Mid-Level,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Payment Integrity Data Analyst Job posting in #Philadelphia #ITjobs,amerihealth,"Philadelphia, PA",PA,USA,Data Analyst,88.5,Mid-Level,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport & Data Analyst,Philadelphia 76ers - HBSE,"Camden, NJ",NJ,USA,Data Analyst,88.5,Mid-Level,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Data Analyst Supporting the FBI #20-188,Forfeiture Support Associates,"Philadelphia, PA",PA,USA,Data Analyst,88.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer/Reporting Analyst,"Management Decisions, Inc.","Philadelphia, PA",PA,USA,Data Engineer,88.5,Mid-Level,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sr. Data Analyst - Project Manager,TechUSA,"Philadelphia, PA",PA,USA,Data Analyst,88.5,Senior,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst SAS Programmer,SRG Woolf,"King of Prussia, PA",PA,USA,Data Analyst,71.5,Mid-Level,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Data Analyst,"Login Consulting Services, Inc","Allegheny West, PA",PA,USA,Data Analyst,71.5,Senior,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Systems Analyst, Quality Data System",Adaptimmune Ltd,"Philadelphia, PA",PA,USA,QA/Test Engineer,71.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Data Visualization Project Manager/ Business Analyst (PM / BA),Trillium Solutions Group,"Horsham, PA",PA,USA,Business Analyst,71.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stability Data Analyst,Eurofins USA PSS Insourcing Solutions,"West Point, PA",PA,USA,Data Analyst,71.5,Mid-Level,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst/Data Analyst,The Judge Group,"Wilmington, DE",DE,USA,Data Analyst,71.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stability Data Analyst,EUROFINS SCIENT.,"West Point, PA",PA,USA,Data Analyst,71.5,Mid-Level,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst Junior,"Staffigo Technical Services, LLC","Wilmington, DE",DE,USA,Data Analyst,71.5,Junior,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Business Intelligence and Data Sciences Analyst,TE Connectivity,"Berwyn, PA",PA,USA,Data Analyst,71.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr Business Analyst (Data Quality),Freedom Mortgage,"Marlton, NJ",NJ,USA,QA/Test Engineer,71.5,Mid-Level,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Healthcare Data Analytics Analyst Senior,AmeriHealth Caritas,"Philadelphia, PA",PA,USA,Data Analyst,71.5,Senior,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Mid Level Data Analyst / BI Engineer - Looker, Python, Client Facing","Management Decisions, Inc.","Philadelphia, PA",PA,USA,Data Analyst,71.5,Mid-Level,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Technical Business Analyst (Data Warehouse),Piper Companies,"Horsham, PA",PA,USA,Business Analyst,71.5,Mid-Level,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Link Analyst,Future Technologies Inc.,"Moorestown, NJ",NJ,USA,Other IT Role,71.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lead Analyst, Data Transfer, Integration & Quality, Wilmington, DE",BNY Mellon,"Wilmington, DE",DE,USA,QA/Test Engineer,71.5,Senior,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical Business Analyst (Data Warehouse),"Zachary Piper Solutions, LLC","Horsham, PA",PA,USA,Business Analyst,71.5,Mid-Level,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Certified Tumor Registrar/Data Analyst [CTR and experience required],Fox Chase Cancer Center,"Philadelphia, PA",PA,USA,Data Analyst,71.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Center Migration PMO Analyst/PMO Lead,Kforce,"Wilmington, DE",DE,USA,Other IT Role,71.5,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Center Migration PMO Analyst/PMO Lead,Kforce Technology Staffing,"Wilmington, DE",DE,USA,Other IT Role,71.5,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst / Tableau Developer,"Technocrafts, Inc.","San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Ionidea,"San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,CYNET SYSTEMS,"San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Integrated Resources,"San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Data Analyst I,Deacon Recruiting,"San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Reporting Analyst,Indotronix International Corporation,"San Antonio, TX",TX,USA,Other IT Role,52.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Diverse Lynx,"San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,Huntington Ingalls Industries,"San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Marketing & Data Analyst,Principle Auto,"San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,C2 GPS- Alamo Workforce,"San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Reporting Analyst,Vantage Bank Texas,"San Antonio, TX",TX,USA,Other IT Role,52.5,Mid-Level,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
"Data & Reporting Analyst, Distribution Planning & Operations",H E B,"San Antonio, TX",TX,USA,Other IT Role,52.5,Mid-Level,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Vinsari,"San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Epidemiologist - Data Analyst,"CICONIX, LLC","San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Contract Data Analyst,"Amyx, Iinc.","San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epidemiology Data Analyst,NJVC,"San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Business Solutions Analyst,Randstad,"San Antonio, TX",TX,USA,Other IT Role,52.5,Mid-Level,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Staffigo Technical Services, LLC","San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Risk Data Analyst,Deacon Recruiting,"San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contract Data Analyst,"Amyx, Inc.","San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,Scaleworks,"San Antonio, TX",TX,USA,Data Analyst,52.5,Senior,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
Senior Data Analyst,HCL Technologies Ltd.,"San Antonio, TX",TX,USA,Data Analyst,52.5,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Data Analyst,CDO Technologies Inc,"San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"Epidemiology/Data Analyst, San Antonio, TX, US, ID",Cherokee Federal,"San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,Kforce,"San Antonio, TX",TX,USA,Data Analyst,52.5,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Science Analyst,PETCO,"San Antonio, TX",TX,USA,Other IT Role,52.5,Senior,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Analyst ( SAS,SQL)",eTeam Inc.,"San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst - Top Secret w/ SCI Eligibility,LMI,"San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
Epidemiology/Data Analyst,CAMRIS International,"San Antonio, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Epidemiology Data Analyst,General Dynamics Information Technology,"Lackland AFB, TX",TX,USA,Data Analyst,52.5,Mid-Level,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,Convene Technologies,"San Antonio, TX",TX,USA,Data Analyst,81.0,Senior,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Security Analyst,Cyber Warrior Network,"San Antonio, TX",TX,USA,Other IT Role,81.0,Mid-Level,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Security Analyst,nana,"San Antonio, TX",TX,USA,Other IT Role,81.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Security Analyst,Akima Management Services,"San Antonio, TX",TX,USA,Other IT Role,81.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst/Engineers,Diverse Lynx,"San Antonio, TX",TX,USA,Data Analyst,81.0,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior Contract Data Analyst,"Amyx, Iinc.","San Antonio, TX",TX,USA,Data Analyst,81.0,Senior,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epidemiology Data Analyst,Chenega Healthcare Services,"San Antonio, TX",TX,USA,Data Analyst,81.0,Mid-Level,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IT Data Science Analyst,Kforce,"San Antonio, TX",TX,USA,Other IT Role,81.0,Mid-Level,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Configuration Data Analyst, (Secret Clearance Required) San Antonio, TX, US ID","Cherokee Nation Businesses, LLC","San Antonio, TX",TX,USA,Data Analyst,81.0,Mid-Level,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TECHNICAL DATA ANALYST,Spectrum Comm,"Lackland AFB, TX",TX,USA,Data Analyst,81.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Contract Data Analyst,"Amyx, Inc.","San Antonio, TX",TX,USA,Data Analyst,81.0,Senior,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Configuration Data Analyst, (Secret Clearance Required) San An with Security Clearance",Cherokee Federal,"San Antonio, TX",TX,USA,Data Analyst,81.0,Mid-Level,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Risk Analyst-Data,Peyton Resource Group,"San Antonio, TX",TX,USA,Other IT Role,81.0,Senior,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Functional Analyst (CECL Data),Softcom Systems,"San Antonio, TX",TX,USA,Other IT Role,81.0,Mid-Level,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst with Security Clearance,CDO Technologies Inc,"San Antonio, TX",TX,USA,Data Analyst,81.0,Mid-Level,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"Configuration Data Analyst, San Antonio, TX, US ID#17897 with Security Clearance",Cherokee Federal,"Fort Sam Houston, TX",TX,USA,Data Analyst,81.0,Mid-Level,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(REMOTE) Sr. Risk Analyst (IT, IS and/or Data expertise)",Strategic Staffing Solutions,"San Antonio, TX",TX,USA,Other IT Role,81.0,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sr. Risk Analyst (IT, IS and/or Data expertise)",Strategic Staffing Solutions,"San Antonio, TX",TX,USA,Other IT Role,81.0,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Navy Maintenance Data Systems Analyst,CACI International,"San Diego, CA",CA,USA,Other IT Role,99.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Midland Credit Management,"San Diego, CA",CA,USA,Data Analyst,99.0,Mid-Level,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Research Data Analyst,UC San Diego,"San Diego, CA",CA,USA,Data Analyst,99.0,Mid-Level,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst II,HealthStream,"San Diego, CA",CA,USA,Data Analyst,99.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Conflux Systems Inc.,"San Diego, CA",CA,USA,Data Analyst,99.0,Mid-Level,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,22nd Century Technologies,"San Diego, CA",CA,USA,Data Analyst,99.0,Mid-Level,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Division Data and Financial Analyst,University of California,"San Diego, CA",CA,USA,Other IT Role,99.0,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Research Data Analyst,University of California - San Diego Medical Centers,"San Diego, CA",CA,USA,Data Analyst,99.0,Mid-Level,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst 3,"BD (Becton, Dickinson and Company)","San Diego, CA",CA,USA,Data Analyst,99.0,Mid-Level,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,Client Solution Architects,"San Diego, CA",CA,USA,Data Analyst,99.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Cue,"San Diego, CA",CA,USA,Data Analyst,99.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior Data Analyst,"Staffigo Technical Services, LLC","San Diego, CA",CA,USA,Data Analyst,99.0,Junior,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,Encore Capital Group,"San Diego, CA",CA,USA,Data Analyst,99.0,Mid-Level,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Data Analyst - VerityStream,HealthStream,"San Diego, CA",CA,USA,Data Analyst,99.0,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,ProMedia,"San Diego, CA",CA,USA,Data Analyst,99.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,Axos Bank,"San Diego, CA",CA,USA,Data Analyst,99.0,Senior,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Business Data Analyst (SQL / Tableau),Sayva Solutions,"San Diego, CA",CA,USA,Data Analyst,99.0,Mid-Level,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
