job_title,company,location,country,job_category,avg_salary_lpa,min_salary_lpa,max_salary_lpa,avg_experience,min_experience,max_experience,seniority,skill_python,skill_java,skill_javascript,skill_sql,skill_excel,skill_tableau,skill_power_bi,skill_react,skill_angular,skill_aws,skill_azure
Apparel Lead,ThatsPersonal,Mumbai,India,Other IT Role,,,,5.0,4.0,6.0,Senior,0,0,0,0,0,0,0,0,0,0,0
"PHP Web Developer (PHP, MySQL, HTML)",Brandmovers,Mumbai,India,Other IT Role,,,,8.5,6.0,11.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Opening for Sap Bw/bi for Mumbai Location,Abyss Horizon Consulting P L,Mumbai,India,Other IT Role,,,,6.0,4.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Account Manager,Netmagic Solutions Pvt. Ltd.,Mumbai,India,Other IT Role,,,,11.5,10.0,13.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Web Tech Lead,Maharaja Games,Mumbai,India,Other IT Role,,,,5.5,3.0,8.0,Senior,0,0,0,0,0,0,0,0,0,0,0
Security Assistant,Jet Airways (India) Ltd,Mumbai,India,Security Engineer,,,,1.5,1.0,2.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Server-side Developer,Digite Infotech Pvt Ltd.,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Call Centre Agent/Customer Service Representative,Mind Technologies,Mumbai,India,Other IT Role,,,,1.5,1.0,2.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Freight Forwarding Deputy Manager,Oil Field Warehouse & Services,Mumbai,India,Other IT Role,,,,6.5,5.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Senior Executives - Operations,Customer Seva,Mumbai,India,Other IT Role,,,,4.0,2.0,6.0,Senior,0,0,0,0,0,0,0,0,0,0,0
Technology Lead – Java,Hurix Systems Private Limited,Mumbai,India,Other IT Role,,,,6.5,5.0,8.0,Senior,0,0,0,0,0,0,0,0,0,0,0
"Sr. Executive / Executive - Market Operations, Spot",Multi Commodity Exchange of India Ltd,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
SENIOR MERCHANDISER,Suraaj Linens,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Senior,0,0,0,0,0,0,0,0,0,0,0
Associate Business Analyst,SNORG Consultants Pvt. Ltd,Mumbai,India,Business Analyst,,,,4.5,3.0,6.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Software Sales Executive,cyberindigo net pvt ltd,Mumbai,India,Other IT Role,,,,0.5,0.0,1.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Asst Engineer,Strategi Automation Solutions Pvt.Ltd.,Bangalore,India,Other IT Role,,,,1.5,0.0,3.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Admission Counselor,Orchids The International School,Bangalore,India,Other IT Role,,,,1.0,0.0,2.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Maintenance,Electropneumatics & Hydraulics India Pvt Ltd,Mumbai,India,Other IT Role,,,,7.5,5.0,10.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Tele Marketing Executives,VDA Infosolutions Pvt. Ltd.,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Business development Manager,Infiniti Software Solutions,Mumbai,India,Other IT Role,,,,2.5,2.0,3.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Webmaster / Website Administrator,SUPER SAFETY SERVICES,Mumbai,India,Other IT Role,,,,4.0,3.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Software Engineer / Senior Software Engineer (Android),Hurix Systems Private Limited,Mumbai,India,Software Engineer,,,,3.0,2.0,4.0,Senior,0,0,0,0,0,0,0,0,0,0,0
"Sr. Manager, Digital Strategy",brandmovers,Mumbai,India,Other IT Role,,,,5.5,3.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Quality Assurance Engineer,Thatspersonal,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Content Writers,RAY BUSINESS TECHNOLOGIES PVT LTD,Mumbai,India,Other IT Role,,,,2.5,2.0,3.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
SEO HEAD,Global Consultant,Mumbai,India,Other IT Role,5.0,10.0,0.0,6.0,4.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Senior Candidates of Piping,ARYATECH ENGINEERING & CONSULTANCY,Mumbai,India,Other IT Role,,,,11.5,9.0,14.0,Senior,0,0,0,0,0,0,0,0,0,0,0
Pharma Analyst e- Assessment,PMaps Assessment,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Barge Engineer,GoldLeaf Corporation,Mumbai,India,Other IT Role,,,,7.5,5.0,10.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Consultant,Blue Star Infotech Ltd,Mumbai,India,Other IT Role,,,,8.0,7.0,9.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
SEO EXECUTIVE,Interactive Avenues Pvt. Ltd.,Mumbai,India,Other IT Role,,,,3.5,2.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
CNC Engineer,Electropneumatics & Hydraulics India Pvt Ltd,Mumbai,India,Other IT Role,,,,6.0,4.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Business Analyst/ Sr. Business Analyst Analytics,Hansa Customer Equity Pvt. Ltd,Bangalore,India,Data Analyst,,,,5.0,4.0,6.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Marketing & Sales Executive,Digitals India Security Products Pvt Ltd,Mumbai,India,Other IT Role,,,,3.5,2.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Front Office Executive,Oil Field Warehouse & Services,Mumbai,India,Other IT Role,,,,2.0,1.0,3.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
SIDG SAP O2C,Atos Pvt Ltd,Mumbai,India,Other IT Role,,,,9.0,8.0,10.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
SOFTWARE DEVELOPER (PHP),sumHR,Mumbai,India,Software Engineer,,,,3.5,2.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Webmethods Architect,Value Consulting,Mumbai,India,Other IT Role,,,,6.5,4.0,9.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Manager - Risk Solutions / Consulting,Rinalytics Advisors Pvt. Ltd.,Mumbai,India,Other IT Role,,,,6.5,5.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Design lead,Skillzot,Mumbai,India,Other IT Role,,,,3.5,2.0,5.0,Senior,0,0,0,0,0,0,0,0,0,0,0
"Quality Analyst, Transcription, Transcriber",First Recruits,Mumbai,India,Other IT Role,,,,6.5,4.0,9.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
"Manager - ECM, Enterprise Solutions",The Nielsen Company,Mumbai,India,Other IT Role,,,,9.0,8.0,10.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Clinic Head,first Recruits,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Client Servicing Executive,Peppermint Communications Pvt Ltd,Mumbai,India,Other IT Role,,,,3.5,1.0,6.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Management Trainees,PCDS InfoTech,Mumbai,India,Other IT Role,,,,1.5,1.0,2.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Management Trainees,PCDS Infotech (P). Ltd.,Mumbai,India,Other IT Role,,,,1.5,0.0,3.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Project Engineer,Kalpataru Power Transmission Ltd,Mumbai,India,Other IT Role,,,,4.5,4.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Service Delivery Manager (IT Infrastructure),CREDENCE HR SERVICES,Mumbai,India,Other IT Role,,,,9.0,7.0,11.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Business Development Manager,GoOutsource,Mumbai,India,Other IT Role,,,,6.5,5.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Java - Team Lead,Camellia Management Services LLP,Mumbai,India,Other IT Role,,,,5.0,4.0,6.0,Senior,0,0,0,0,0,0,0,0,0,0,0
FORMULATION RESEARCH,Astron Research Limited,Mumbai,India,Other IT Role,,,,3.5,2.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Humanities Teacher,Edubridge International School,Mumbai,India,Other IT Role,,,,5.0,4.0,6.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Cognos Administrator,Value Consulting,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
REGULATORY AFFAIRS,Astron Research Limited,Mumbai,India,Other IT Role,,,,5.5,4.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Security Operations/VAPT/Malware Detections/Incident,CODEC Networks,Mumbai,India,Security Engineer,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
BFSI Assessment Analyst,PMaps Assessment,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Account Manager,Millward Brown India Pvt Ltd,Mumbai,India,Other IT Role,,,,5.5,5.0,6.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
SENIOR ACCOUNTANT,Suraaj Linens,Mumbai,India,Other IT Role,,,,6.5,4.0,9.0,Senior,0,0,0,0,0,0,0,0,0,0,0
Mobile UI/UX Designer - Arrive,Ant Farm,Mumbai,India,Mobile Developer,,,,6.0,5.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Windows Engineer,Netmagic Solutions Pvt. Ltd.,Mumbai,India,Other IT Role,,,,11.5,10.0,13.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Asst. Software Engineer / Software Engineer (Development),InteractCRM,Mumbai,India,Software Engineer,,,,1.5,0.0,3.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Marketing Executive/Business Executive,NITYANAND INFRASTRUCTURE LIMITED,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Presentations Specialist - Mumbai,JPMorgan Chase,Mumbai,India,Other IT Role,,,,3.0,2.0,4.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Rating Analyst /Sr. Rating Analyst,CRISIL,Mumbai,India,Other IT Role,,,,2.0,1.0,3.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Head HSE TechOps Kalwe,Novartis Healthcare Pvt. Ltd.,Mumbai,India,Other IT Role,,,,8.5,7.0,10.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Freight Forwarding head,Oil Field Warehouse & Services,Mumbai,India,Other IT Role,,,,17.5,15.0,20.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Sr. Asp.net Developer,The HRism,Bangalore,India,Other IT Role,,,,4.5,3.0,6.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Senior role in Telecom Analytics,Rinalytics Advisors Pvt. Ltd,Mumbai,India,Data Analyst,,,,12.5,10.0,15.0,Senior,0,0,0,0,0,0,0,0,0,0,0
Assistant Vice President - Capital Markets,Knight Frank (India) Pvt Ltd,Mumbai,India,Other IT Role,,,,5.0,4.0,6.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Content Writer (Social Media),Trivone Digital Services,Mumbai,India,Other IT Role,,,,3.5,2.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Java Developer,KG Tiger,Mumbai,India,Other IT Role,,,,3.5,2.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Head â?? Quality & Continuous Improvement in Mumbai,Abyss Horizon Consulting P L,Mumbai,India,Other IT Role,,,,17.0,12.0,22.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Hyperion Consultant,Fortune Global Solutions,Mumbai,India,Other IT Role,,,,6.5,4.0,9.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
SAP Solution Architect,Aster HR Solutions Private Limited,Bangalore,India,Other IT Role,,,,12.5,10.0,15.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
GIS Developers,Geosys Enterprise Solutions,Mumbai,India,Other IT Role,,,,3.5,2.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
SAP HRM (Human Resources Management),Value Consulting,Mumbai,India,Other IT Role,,,,10.5,8.0,13.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Opportunity for English and Social Studies Teacher,Universal Education Group,Mumbai,India,Other IT Role,1.0,2.0,0.0,3.0,2.0,4.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Sr. Sales Executive / Sales Executive - DMT,Wall Street Finance Ltd,Mumbai,India,Other IT Role,,,,3.5,1.0,6.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
"SharePoint Developer, Designer",Axisvation Technologies Pvt. Ltd.,Mumbai,India,UI/UX Designer,,,,5.5,4.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Supervisor Cabin Appearance,JETAIRWAYS,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Drupal 7 Theming Experience,Kahuna Systems,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Merchandiser - Revofit,Ant Farm,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Elementary Teaching Assistant,Edubridge International School,Mumbai,India,Other IT Role,,,,5.0,4.0,6.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
IT Project / Technical Manager,First Recruits,Mumbai,India,Other IT Role,,,,8.0,6.0,10.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
System Administrator,SUPER SAFETY SERVICES,Mumbai,India,Other IT Role,,,,3.0,2.0,4.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Content Writer,Digiqom,Mumbai,India,Other IT Role,,,,3.0,2.0,4.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
SQL Reporting Specialist,MSP1,Mumbai,India,Other IT Role,,,,3.5,2.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Front Line Managers,Centaur Pharmaceuticals Pvt Ltd,Mumbai,India,Other IT Role,,,,5.5,3.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Test Lead,Vishleshan Software Solutions Pvt. Ltd,Mumbai,India,QA/Test Engineer,,,,6.5,4.0,9.0,Senior,0,0,0,0,0,0,0,0,0,0,0
IT Infrastructure Solution Architect. Exp: 10-12 Yrs. Location; Mumbai,Enterprise IT Solutions,Mumbai,India,Other IT Role,7.0,14.0,0.0,12.5,10.0,15.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Product Manager,ESS Distribution Private Limited,Mumbai,India,Product Manager,,,,5.5,3.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Alliance Manager,CATENON Worldwide Executive Search,Mumbai,India,Other IT Role,,,,8.5,7.0,10.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Western Vocals Music Teacher,NSS HILL SPRING INTERNATIONAL SCHOOL,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Physical Education Teacher,OBEROI INTERNATIONAL SCHOOL,Mumbai,India,Other IT Role,,,,3.0,2.0,4.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Qualitative Research Consultant,1Lotus Marketing Research Services,Mumbai,India,Other IT Role,,,,2.5,2.0,3.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Sales & Service Engineer,Collateral Medical Pvt Ltd,Bangalore,India,Other IT Role,,,,2.0,1.0,3.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Marketing Executive,Edwise International Overseas Education Consultant,Mumbai,India,Other IT Role,,,,2.0,1.0,3.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Science Lab In Charge,M.P.Shah English High School,Mumbai,India,Other IT Role,,,,2.5,2.0,3.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
MS Navision Technical/functional - Early Joiners or Max 20days,Growel Softech Ltd,Mumbai,India,Other IT Role,,,,5.5,3.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
DRAUGHTSMAN,VK Building Services Pvt. Ltd,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
PACKAGING DEVELOPMENT,Astron Research Limited,Mumbai,India,Other IT Role,,,,3.5,2.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Jr. Software Engineer,Just Dial,Mumbai,India,Software Engineer,,,,0.5,0.0,1.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Online Marketing Manager,Customer Seva,Mumbai,India,Other IT Role,,,,4.5,4.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Walk-in & SPOT Offer! Weekends OFF! Sal 18k-50k + Inct!,Gratitude India,Bangalore,India,Other IT Role,1.0,2.0,0.0,3.0,1.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Gouche Artist,New Era India Consultancy Pvt. Ltd.,Mumbai,India,Other IT Role,1.0,2.0,0.0,0.5,0.0,1.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Corporate Sales Manager,First Recruits,Mumbai,India,Other IT Role,,,,4.0,2.0,6.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Senior Manager / AVP – Debt Syndication,Pioneer Investcorp Ltd,Mumbai,India,Other IT Role,,,,4.5,3.0,6.0,Senior,0,0,0,0,0,0,0,0,0,0,0
PHP Developer,PSOFT INFOTECH,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Product Development Business Analyst- Digital Media,Digicore Technologies Pvt. Ltd.,Mumbai,India,Business Analyst,,,,4.0,3.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Operational Risk Management Financial Reporting,CREDENCE HR SERVICES PVT LTD,Mumbai,India,Other IT Role,,,,3.0,1.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Accountant (AC 010),Megaware Inc,Mumbai,India,Other IT Role,,,,5.0,4.0,6.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Farm Manager -Cage Culture,Triton Group,Mumbai,India,Other IT Role,,,,3.0,2.0,4.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
History,NSS HILL SPRING INTERNATIONAL SCHOOL,Mumbai,India,Other IT Role,,,,5.5,3.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Project Managers,Techflow Engineers (I) Pvt. Ltd,Mumbai,India,Other IT Role,,,,9.5,7.0,12.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Assistant Buffet Steward,Sahara India Pariwar,Mumbai,India,Other IT Role,,,,0.5,0.0,1.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Graphics Designer,GOOUTSOURCE,Mumbai,India,UI/UX Designer,,,,4.5,3.0,6.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Pre-Sales for Integrated Solutions,Allied Digital Services Ltd,Mumbai,India,Other IT Role,,,,6.5,4.0,9.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Software Engineer - PHP/ LAMP Developer,IT Shastra (India) Pvt. Ltd,Mumbai,India,Software Engineer,,,,3.5,1.0,6.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Full Stack Developer,Hansa Customer Equity Pvt. Ltd.,Mumbai,India,Full Stack Developer,,,,4.0,3.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Dot Net Developer,Vishleshan Software Solutions Pvt. Ltd.,Mumbai,India,Other IT Role,,,,3.0,2.0,4.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
MongoDB Expert/ DBA,Leo TechnoSoft PVT LTD,Bangalore,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
General Manager-Business Development,Digicore Technologies Pvt. Ltd.,Mumbai,India,Other IT Role,,,,5.5,5.0,6.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Manager - Finance & Accounts,Multi Commodity Exchange of India Ltd,Mumbai,India,Other IT Role,,,,11.0,10.0,12.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Marketing Manager(Telemedicine),Maestros Mediline Systems Ltd,Mumbai,India,Other IT Role,,,,6.5,5.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Product trainig Advisor(Commission-based Sales Executives),PCDS Infotech (P). Ltd.,Bangalore,India,Other IT Role,,,,3.5,2.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Netsuite Developer,Leo TechnoSoft PVT LTD,Bangalore,India,Other IT Role,,,,6.5,4.0,9.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Sr. WebMethods Developer,Value Consulting,Mumbai,India,Other IT Role,,,,8.5,6.0,11.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Product/Project Manager,Allied Digital Services Ltd,Mumbai,India,Other IT Role,,,,12.0,10.0,14.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Pipleline Requisition - MIS/ Analytics,JPMorgan Chase,Mumbai,India,Data Analyst,,,,4.5,3.0,6.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
CASEWORK MANAGER,International Justice Mission,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
General Manager - Business Finance,2COMS Consulting Pvt. Ltd,Mumbai,India,Other IT Role,,,,8.5,8.0,9.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
ENO / AVP (Market Risk),Credence HR Services,Mumbai,India,Other IT Role,,,,5.5,3.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Senior Strategic Partner Manager,Directi,Mumbai,India,Other IT Role,,,,6.5,5.0,8.0,Senior,0,0,0,0,0,0,0,0,0,0,0
"SAP Basis Opening with CMM 5 Level Company, Mumbai",Growel Softech Ltd,Mumbai,India,Other IT Role,,,,5.5,4.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Pricing Optimization Expert,RINALYTICS ADVISORS PVT. LTD.,Mumbai,India,Other IT Role,,,,8.5,7.0,10.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
transition lead transition manager level 8,ValeurHR E-Solutions Pvt. Ltd.,Mumbai,India,Other IT Role,,,,11.5,9.0,14.0,Senior,0,0,0,0,0,0,0,0,0,0,0
Software Developer - Android,Vatsa Solutions,Mumbai,India,Software Engineer,,,,2.5,2.0,3.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Product Management,GoOutsource,Mumbai,India,Other IT Role,,,,3.5,2.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
MIS/Data,Aquasail Distribution Company Pvt. Ltd,Mumbai,India,Other IT Role,,,,3.0,2.0,4.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Cloud Administrators ( Amazon AWS / Google Apps ),Evonence India Pvt ltd,Mumbai,India,Cloud Engineer,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
French,NSS HILL SPRING INTERNATIONAL SCHOOL,Mumbai,India,Other IT Role,,,,5.5,3.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Dot net Developer,VISHLESHAN SOFTWARE SOLUTIONS,Mumbai,India,Other IT Role,,,,3.5,3.0,4.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Sales & Marketing,Luminous Infoways Private Limited,Mumbai,India,Other IT Role,,,,1.5,1.0,2.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Sr Networking Engineer,ecentrichr,Mumbai,India,Other IT Role,,,,9.5,7.0,12.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Software Developer for PhoneGap,Qtech Software Pvt. Ltd,Mumbai,India,Software Engineer,,,,2.0,1.0,3.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Service Desk Engineer,Allied Digital Services Ltd,Mumbai,India,Other IT Role,,,,4.5,2.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Senior Manager / Manager Training Certification & Education,Multi Commodity Exchange of India Ltd,Mumbai,India,Other IT Role,,,,7.0,6.0,8.0,Senior,0,0,0,0,0,0,0,0,0,0,0
Sales Manager,Techcom Technologies Private Limited,Mumbai,India,Other IT Role,,,,6.0,4.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Senior Manager - Corporate Partnerships,Magic Bus,Mumbai,India,Other IT Role,,,,8.0,6.0,10.0,Senior,0,0,0,0,0,0,0,0,0,0,0
Software Developer,Adaptive Processes Consulting Pvt. Ltd,Bangalore,India,Software Engineer,,,,4.5,3.0,6.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Sr. Technical Consultant (Hadoop Application Support ),teradata corporations,Mumbai,India,Other IT Role,,,,6.5,5.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Network Security Pre-sales Specialist,Allied Digital Services Ltd,Mumbai,India,Security Engineer,,,,6.5,5.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Corporate Sales Manager,Shivam Autozone India Pvt Ltd,Mumbai,India,Other IT Role,,,,8.0,6.0,10.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
CIB Equities - EST - Stride - Core Java Developer - Associate - Mumbai,JPMorgan Chase,Mumbai,India,Other IT Role,,,,5.5,4.0,7.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
".Net Developer / Senior Developer -.net/mvc/c#-3-10 Years, Bangalore",Allegis Services India Pvt. Ltd.,Bangalore,India,Other IT Role,,,,5.5,3.0,8.0,Senior,0,0,0,0,0,0,0,0,0,0,0
Senior Research Executive,The Nielsen Company,Mumbai,India,Other IT Role,,,,3.5,2.0,5.0,Senior,0,0,0,0,0,0,0,0,0,0,0
Vice President - Sales,Centaur Pharmaceuticals Pvt Ltd,Mumbai,India,Other IT Role,,,,3.0,2.0,4.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Assistant Food and Beverage Manager,Milestone Consulting Group,Bangalore,India,Other IT Role,,,,4.0,3.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
sales manager asst manager,My Life Care,Mumbai,India,Other IT Role,,,,5.5,3.0,8.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Software Engineer / Sr. Software Engineer – Java,Hurix Systems Private Limited,Mumbai,India,Software Engineer,,,,4.0,3.0,5.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
Software Engineer/ Senior Software Engineer,CorpCampus Technologies,Mumbai,India,Software Engineer,,,,6.5,5.0,8.0,Senior,0,0,0,0,0,0,0,0,0,0,0
Vice President (Marketing),CENTAUR PHARMACEUTICALS PVT.LTD.,Mumbai,India,Other IT Role,,,,9.0,8.0,10.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0
